Logging to: LOGGER71.CSV
9998, "2000/1/1 0:0:0", 4.04, 3.81, 40.60, 3.82, , 0.29, 58.59, 0.02
14998, "2000/1/1 0:0:0", 4.06, 3.81, 40.20, 3.81, , 0.27, 53.71, 0.01
19999, "2000/1/1 0:0:0", 4.02, 3.81, 40.60, 3.81, , 0.24, 48.83, 0.01
24999, "2000/1/1 0:0:0", 4.02, 3.81, 40.30, 3.81, , 0.24, 48.83, 0.01
29999, "2000/1/1 0:0:0", 4.03, 3.81, 40.20, 3.82, , 0.24, 48.83, 0.01
35000, "2000/1/1 0:0:0", 4.06, 3.81, 40.30, 3.81, , 0.24, 43.95, 0.01
39999, "2000/1/1 0:0:0", 4.05, 3.81, 40.50, 3.82, , 0.22, 48.83, 0.01
44999, "2000/1/1 0:0:0", 4.08, 3.81, 40.30, 3.81, , 0.24, 48.83, 0.01
49999, "2000/1/1 0:0:0", 4.06, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
55000, "2000/1/1 0:0:0", 4.07, 3.81, 40.60, 3.81, , 0.22, 43.95, 0.01
59999, "2000/1/1 0:0:0", 4.04, 3.81, 40.70, 3.81, , 0.22, 43.95, 0.01
64999, "2000/1/1 0:0:0", 4.03, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
69999, "2000/1/1 0:0:0", 4.05, 3.81, 40.30, 3.81, , 0.22, 43.95, 0.01
74999, "2000/1/1 0:0:0", 4.05, 3.81, 40.70, 3.81, , 0.22, 43.95, 0.01
79998, "2000/1/1 0:0:0", 4.06, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
84999, "2000/1/1 0:0:0", 4.03, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
89998, "2000/1/1 0:0:0", 4.05, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
94999, "2000/1/1 0:0:0", 4.03, 3.81, 40.60, 3.81, , 0.22, 43.95, 0.01
99999, "2000/1/1 0:0:0", 4.02, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
104999, "2000/1/1 0:0:0", 4.07, 3.81, 40.60, 3.81, , 0.22, 43.95, 0.01
109999, "2000/1/1 0:0:0", 4.04, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
115000, "2000/1/1 0:0:0", 4.05, 3.81, 40.60, 3.81, , 0.22, 43.95, 0.01
119999, "2000/1/1 0:0:0", 4.03, 3.81, 40.30, 3.81, , 0.22, 43.95, 0.01
125000, "2000/1/1 0:0:0", 4.05, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
129999, "2000/1/1 0:0:0", 4.03, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
134999, "2000/1/1 0:0:0", 4.06, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
139999, "2000/1/1 0:0:0", 4.05, 3.81, 40.30, 3.82, , 0.22, 43.95, 0.01
144999, "2000/1/1 0:0:0", 4.03, 3.81, 40.40, 3.81, , 0.22, 43.95, 0.01
149999, "2000/1/1 0:0:0", 4.06, 3.81, 40.30, 3.81, , 0.22, 43.95, 0.01
154999, "2000/1/1 0:0:0", 4.04, 3.80, 40.50, 3.81, , 0.22, 43.95, 0.01
160000, "2000/1/1 0:0:0", 4.06, 3.81, 40.50, 3.81, , 0.22, 43.95, 0.01
